nome;largura;altura;posicaoX;posicaoY;grau-textura;entropia;segundo-momento-ang;correlacao;energia;media-i;media-j;variancia-i;variancia-j;desvio-padrao-i;desvio-padrao-j;contraste;homogeneidade;media-tons-cinza;
0001;119;125;582;796;0;0.526938975610568;0.37945955759839134;0.9660303646662523;0.6160028876542636;2.158915254237288;2.146101694915254;0.49474594197069804;0.4876034472852629;0.7033817896211829;0.6982860783985765;0.0335593220338983;0.9832203389830508;84.0;
0001;119;125;582;796;45;0.5530663983249914;0.36820106907095784;0.9483179313798468;0.6067957391667791;2.1639557135046474;2.144204483324221;0.49355318775986545;0.48918319711494623;0.7025334068639479;0.699416326028315;0.05118917441224713;0.9744054127938764;84.0;
0001;119;125;582;796;90;0.5362750133710893;0.37539186268863917;0.9615407347633651;0.6126923066994061;2.1593250203307126;2.1524803469775002;0.49392971518043466;0.49680938054355;0.7028013340770168;0.7048470618109648;0.03815397126592573;0.980923014367037;84.0;
0001;119;125;582;796;135;0.552168809718924;0.36868371366965785;0.9489065190207877;0.6071933083208821;2.1511071623838163;2.1571213778020772;0.48639297867478004;0.49643096995851727;0.6974187971905977;0.7045785761421627;0.05030071077091307;0.9748496446145434;84.0;
0001;119;125;582;796;180;0.526938975610568;0.37945955759839134;0.9660303646662523;0.6160028876542636;2.146101694915254;2.158915254237288;0.4876034472852629;0.49474594197069804;0.6982860783985765;0.7033817896211829;0.0335593220338983;0.9832203389830508;84.0;
0001;119;125;582;796;225;0.5530663983249914;0.36820106907095784;0.9483179313798468;0.6067957391667791;2.144204483324221;2.1639557135046474;0.48918319711494623;0.4935531877598654;0.699416326028315;0.7025334068639479;0.05118917441224713;0.9744054127938764;84.0;
0001;119;125;582;796;270;0.5362750133710893;0.37539186268863917;0.9615407347633651;0.6126923066994061;2.1524803469775002;2.1593250203307126;0.49680938054355;0.49392971518043466;0.7048470618109648;0.7028013340770168;0.03815397126592573;0.980923014367037;84.0;
0001;119;125;582;796;315;0.552168809718924;0.36868371366965785;0.9489065190207877;0.6071933083208821;2.1571213778020772;2.1511071623838163;0.49643096995851727;0.48639297867478004;0.7045785761421627;0.6974187971905977;0.050300710770913075;0.9748496446145434;84.0;
0001;38;21;149;782;0;0.117824886420604;0.8827520294701762;0.8779891365831088;0.9395488435787552;2.057915057915058;2.0527670527670527;0.0545609039817534;0.049982690909331835;0.23358275617380964;0.22356809009635484;0.012870012870012871;0.9935649935649935;79.0;
0001;38;21;149;782;45;0.12012271831660876;0.8841234477720963;0.8238784105555755;0.940278388442538;2.0486486486486486;2.055405405405405;0.04628195763330899;0.052335646457268084;0.21513241883386378;0.2287698547826354;0.01756756756756757;0.9912162162162161;79.0;
